Wind Speed (m/s),Wind Direction (°),Angular_Velocity (rad/s),Flow_Angle (Φ),Proxy_Blade_Angle
5.50088501,200.7915955,1.943258823,0.065749226,0.841181613
5.27207613,208.0086975,1.062305869,0.199534544,1.855965356
5.701906204,217.7465057,0.928568129,0.123246349,1.106628786
6.579235077,212.3013,1.802898692,0.110967342,1.248767431
7.678398132,208.9172974,0.835393758,0.32767114,4.278081705
7.89579916,217.2373962,1.944833809,0.218662653,2.959908803
8.964849472,221.3515015,0.518231712,1.263106015,12.49663091
8.083142281,219.8023987,1.95481824,0.126647989,1.31355928
7.799798965,214.5469971,0.564739868,0.419279654,4.265001806
7.978303909,216.9134064,1.836714671,0.152532277,0.549405444
8.155491829,215.3661041,1.291551664,0.212993689,2.014726335
8.248645782,211.0007935,1.989447194,0.096218356,1.067246924
8.495847702,210.1282959,0.610694847,0.625566548,5.801762187
7.96182394,208.8327026,1.330781427,0.198381837,2.847356211
8.35203743,204.2586975,1.953953803,0.119504033,0.632128875
8.135239601,198.5278015,1.284646766,0.413244516,3.624821315
9.599003792,198.7720032,1.444097957,0.141634375,1.762152551
8.982050896,197.4006958,1.543623033,0.151277907,1.652169463
7.2846632,189.5783997,1.181811597,0.694637435,6.7201886
7.521474838,182.8565979,1.44133712,0.118235477,1.6859638
6.215313911,186.8215027,1.376471468,0.096094991,1.082834287
5.501014233,195.8029938,1.851737016,0.072834725,1.652923705
5.106607914,195.1764069,0.568169571,0.355877215,2.669544472
4.649808884,191.6334991,0.921444784,0.101091878,0.750054851
4.374350071,206.2425995,1.925617226,0.211121755,2.9383777
4.833168983,196.2194977,1.835395676,0.090100469,1.141227999
4.907478809,187.0084991,1.183485129,0.316348717,3.110862807
2.888112068,0,1.430198897,0.081342974,0.611688426
2.386636019,139.2751007,0.916071774,0.055689533,0.731807028
2.476815939,153.8556061,0.78218174,0.077566494,0.203257036
1.77384305,144.0395966,1.195547607,0.036897192,-0.348239581
2.48486495,142.8634033,1.030028342,0.114790904,1.429551243
2.764512062,133.9111023,1.375484168,0.042698401,0.854654695
2.5070889,103.2738037,0.616601955,0.186300512,2.33343751
3.441704035,79.09410858,1.961592211,0.25255647,2.310905354
2.484878063,106.4503021,1.979316117,0.037234509,0.137866585
2.436743021,102.7186966,1.547242571,0.073738356,0.73571217
2.359375954,107.3701019,1.30414455,0.150653328,1.009789263
3.021173,94.58883667,0.964291424,0.066478087,0.996781412
3.395319939,97.73842621,1.72069253,0.058527974,0.437221711
3.413508892,101.6998978,1.527096759,0.0471989,0.438695795
5.160031796,81.87310028,0.743925409,0.21852628,2.097571618
5.161472797,62.48146057,1.866390777,0.337764057,3.63466741
5.414981842,61.62747955,1.733805864,0.457264391,4.715709139
6.778621197,67.9675827,1.92469987,0.077207896,1.725238926
4.436894894,0,1.588579263,0.392705935,3.734987601
5.013915062,50.42341995,1.420122794,0.107609214,1.972518283
5.274309158,47.2641716,1.127364554,0.248871363,1.582841721
5.915596962,43.18653107,1.899092725,0.086444009,1.109201609
5.858211994,42.6594696,1.799095834,0.180807601,1.015273147
5.650877953,52.86571121,0.567828005,0.979981374,9.287868463
6.349774837,53.7215004,0.539550462,0.301170065,2.524370875
6.636434078,53.08805084,1.06469505,0.317145203,2.645215918
7.010248184,52.78892899,1.715829996,0.136315712,1.059119731
7.559226036,55.33359909,1.980914194,0.095530762,2.055557935
7.404004097,51.70399094,0.725625337,0.271692853,2.27790098
6.80051899,53.39633179,1.391196073,0.23205376,1.513640061
5.82537508,45.68770981,1.071336285,0.139760109,1.644453054
6.080101967,45.51879883,1.954871597,0.066565059,0.786793884
6.582440853,40.36516953,1.763178385,0.1145476,2.253617523
6.643204212,46.86555862,1.757493057,0.102750926,1.007113323
6.345364094,38.58917999,1.20303974,0.11939616,0.050255086
6.042553902,48.70145035,1.122229254,0.12467449,1.033033952
5.757640839,41.20378113,0.910110608,0.294964313,2.725993038
5.694249153,46.98265076,0.584563245,0.193822632,1.321795094
7.068666935,33.49834061,1.797083564,0.559170175,5.310398737
6.641551018,33.8251915,1.719351514,0.078033117,0.705553282
6.690164089,27.36738968,1.99957651,0.205270185,2.02228845
6.36333704,29.67544937,1.994955256,0.127814987,0.587928638
6.827414036,40.88489151,1.333147558,0.113905798,1.443738819
6.71631813,41.12696838,1.653481123,0.248695614,3.304925439
5.415152073,41.6153717,1.917148595,0.184740174,1.987681313
6.953413963,35.44075012,1.774471086,0.11494762,1.702660126
7.42373991,36.21514893,0.871022153,0.227918452,2.369840855
8.381437302,39.72340012,1.175816203,0.928189995,8.758663761
7.493074894,46.13137817,0.693739123,0.403921923,4.174676205
7.380391121,45.09289932,1.931076541,0.140566933,1.154391566
6.244694233,42.08800888,1.409261952,0.251686963,1.962145393
5.493409157,33.02647018,0.842964208,0.216882151,2.129781954
5.124141216,30.50971031,1.507551027,0.276983499,3.180019366
5.285066128,27.65151978,1.427192361,0.187085512,1.700562209
5.539794922,28.00427055,1.037244077,0.142992805,2.399906865
6.015673161,25.7741394,0.670336388,0.199781583,2.473268959
5.59703207,23.50094986,1.507359793,0.117254533,0.898620861
6.277314186,23.72624969,1.280461551,0.529949104,5.010382309
6.49335289,20.42690086,1.658477588,0.10971122,2.169484767
6.786591053,25.21842003,1.280245252,0.116256529,0.994428759
6.764401913,30.23693085,1.77827225,0.136500516,1.547115192
5.724936962,29.67219925,1.327860258,0.157107853,1.78197855
6.238166809,30.00231934,1.341406957,0.093460587,0.072662903
5.945401192,29.64308929,1.814980404,0.097089182,0.115461307
6.17223978,30.39785957,1.105224299,0.134497547,1.773132765
6.351617813,30.28310966,0.701022843,0.259759991,2.073918467
7.168983936,18.97281075,0.543174014,0.72353986,7.241331129
6.629221916,17.22633934,1.632705884,0.224468692,1.489660126
6.55459404,12.58047009,1.430464327,0.130337256,1.139143112
6.395040989,9.429060936,1.556119652,0.159644362,1.703312652
6.797101021,4.961769104,0.819446242,0.343428719,2.404221919
6.920464993,358.1897888,0.704557213,1.021673333,10.2437676
6.278329849,351.8651123,0.521816999,0.262391945,2.678539679
6.682812214,2.56614089,1.025881338,0.144386994,1.209604332
6.721062183,7.876725197,1.38487653,0.186332477,1.313103708
7.131796837,14.10332012,1.088366068,0.177476913,1.58646646
6.148598194,20.33539009,1.156212383,0.388248374,3.69489343
6.896099091,21.0418396,1.856238042,0.133459029,2.29704352
6.926294804,22.93596077,1.022383201,0.267189824,2.611481608
6.567954063,33.37145996,1.270984234,0.148478625,1.252617871
6.398931026,32.30049896,1.675479519,0.145110204,1.389680001
5.446605206,30.16810989,1.094814173,0.179420218,2.006042936
5.108693123,27.08235931,1.43313005,0.192311375,2.116518921
5.232514858,22.60456085,1.793545563,0.385993607,4.084845295
4.243929863,30.59626007,1.924280935,0.047632968,0.777853069
4.137093067,32.78860855,0.720610221,0.802283017,7.292700435
4.160939217,30.18254089,1.889881438,0.124034018,1.498581849
4.124106884,31.8532505,1.23817444,0.13170988,1.409168686
4.126059055,26.32125092,0.887366582,0.235719935,2.045659946
4.204703808,25.67859077,1.188703634,0.118003366,1.233249533
4.355268002,27.08256912,1.970048863,0.085569323,0.800724156
3.952167034,36.21786118,1.238927141,0.19101699,1.89976417
4.434104919,29.74682045,0.993127415,0.462248257,4.70965616
3.678040981,25.84374046,1.450101281,0.22291806,1.390040663
4.063600063,21.24472046,0.860218428,0.173936581,1.870915664
5.488460064,17.45406914,0.613794992,0.204715217,2.372359463
5.625834942,12.99639034,0.693319583,0.705401672,7.175909264
5.394489765,12.51430988,0.692068758,0.216291835,1.800375504
5.4572649,12.40832996,0.72785404,0.182422322,1.392634703
5.450904846,15.87475014,0.708240759,0.415289452,4.243994303
4.76416111,9.024561882,1.461312117,0.09269402,1.328478014
4.101181984,7.712677002,0.772820127,0.14675981,2.121920965
3.941123009,7.581837177,1.018500925,0.104622359,1.428627593
3.87789607,11.42055988,1.845182615,0.046579724,0.721647596
3.836927891,29.3313694,1.21094246,0.137292167,0.101631677
4.130588055,25.04413033,1.501336608,0.170644778,1.399630536
4.081981182,24.68565941,0.758479807,0.180610837,1.962560871
3.839956999,24.07126999,0.788433528,0.557327463,5.233264143
3.975877047,23.42119026,0.561302924,0.339964897,2.934576986
3.820688963,39.26622009,0.753402595,0.112854672,0.597355214
3.98053503,52.09212112,0.917885509,0.14872934,2.369710835
4.142834187,52.06705093,0.765515726,0.216114394,1.511158015
3.929188967,52.53002167,0.633053801,0.350904233,3.402897188
3.227394104,62.52310944,0.680953807,0.283511133,2.471155955
2.693974972,63.97663116,1.191168152,0.14354141,1.003515852
3.76078701,72.28019714,0.809500578,0.109351822,1.29923478
3.734816074,69.53996277,1.046404792,0.072233404,1.133823381
3.310203075,74.86411285,1.255125906,0.090488937,0.316439481
2.853812933,85.75393677,1.535592243,0.213005706,2.156313719
2.664561987,84.46118164,0.55896821,0.122256502,1.165769497
3.140161991,92.12463379,1.699115598,0.041537183,0.18928173
2.632610083,101.8510971,1.441850584,0.038906794,-0.077782643
1.738193035,99.7596817,0.622638548,0.083650736,1.39080275
1.935835004,75.03088379,1.810367936,0.038431937,-0.132681374
1.757176995,73.65454865,1.881308601,0.028361551,-0.367806626
1.542072058,65.50054169,0.59161694,0.436809482,4.917476366
1.623093009,53.91765976,0.915316472,0.05136269,0.613599291
2.062084913,44.93912125,1.70930192,0.032651716,-0.264019343
2.059083939,40.33227158,1.622389536,0.033839337,0.299834383
2.153846025,36.03804016,0.776781529,0.091142436,0.599390759
2.047363997,56.5520401,0.814023985,0.068794758,1.432364124
1.635233045,65.39498138,1.055708154,0.045865912,0.33789051
0.838681579,64.3360672,1.226784478,0.066931638,0.935120498
1.287089944,30.20119095,1.427382157,0.019847339,0.186951328
1.370728016,24.33827972,1.053370459,0.039385144,1.112337529
2.464360952,307.5815125,1.193802074,0.054627853,0.647972452
3.067440033,308.2029114,1.621206407,0.092349306,1.502269749
2.977355957,307.5805969,0.555024804,0.115184537,1.422553965
2.896075964,313.1120911,0.878655417,0.118783031,0.91127493
2.201855898,338.1872864,1.570024379,0.039423343,0.39516404
3.418040991,308.2749023,1.842810257,0.038744826,0.281040121
3.209656954,296.4602051,1.267516163,0.054727586,0.260541969
3.092607975,302.644989,1.298170228,0.069920118,0.160716381
2.95758605,306.2347107,0.660758017,0.344918728,4.128968151
3.802710056,302.2344971,1.17111855,0.067860807,-0.351973855
2.681519032,300.1575012,1.2989259,0.04186183,1.084369359
2.174657106,308.3120117,0.863705755,0.255151991,1.882702228
2.12748909,285.7166138,0.903864846,0.092900958,1.20058844
1.911278009,263.1394043,1.065926245,0.06035724,0.310789973
1.717532039,250.1069031,0.530106797,0.340536512,2.571974057
1.953783989,235.3231049,0.983118748,0.145781099,2.030481866
2.104336023,231.5205994,0.81717201,0.087972074,-0.319935649
2.173634052,261.1196899,0.991246028,0.045332476,0.851399773
1.786031008,250.3791046,0.679643198,0.397938865,4.044351892
1.511755943,283.2633972,1.835790921,0.017876762,0.704235416
1.59967804,323.84729,1.39038868,0.025315727,0.566330142
1.383831024,311.7663879,1.518653479,0.02090948,0.515559074
1.28223002,289.660614,1.683756858,0.034617198,0.795125618
1.768030047,253.3930969,1.247663298,0.052267851,0.941464825
1.630704045,238.4373932,0.630380432,0.11122561,1.337595722
1.433897018,234.3511963,1.305659813,0.023047653,0.063175016
1.669222951,247.1123962,1.380261677,0.042466354,0.310077657
1.545390964,236.2960968,1.618159211,0.110246356,1.155848302
1.981886983,235.3430939,1.147489319,0.099319126,0.860076927
2.633574963,236.8869019,0.691370454,0.146632436,2.559342609
2.414356947,229.2657928,0.925663859,0.05438678,0.500608468
2.152529955,242.2501984,1.044623445,0.067231569,0.097419072
2.120126009,234.2127991,1.468875862,0.039715793,0.33686785
2.23940897,236.4194946,1.356167457,0.181785223,1.398618407
2.801307917,243.9626007,1.034145089,0.060825072,1.587177084
3.201854944,241.4969025,1.979772873,0.055224551,0.601134837
2.875705957,236.6499023,1.408662229,0.043916045,0.756560865
2.854813099,231.9618073,0.855840188,0.132400814,1.581602873
2.863102913,214.8110046,0.652673709,0.122133325,1.694178542
2.499380112,203.1401978,0.729288709,0.130128895,1.420510925
2.928209066,208.8934021,0.868936593,0.28705837,2.671203019
2.825680017,222.7451019,0.74102206,0.217652283,2.200146643
2.271142006,225.7310944,0.779850536,0.348058099,2.867300273
2.446209908,231.9817047,0.927642753,0.105882507,0.983940973
2.877877951,224.1681976,0.760060393,0.11019873,1.998943082
2.957370043,208.3934021,1.845148137,0.100045725,1.368061387
3.568568945,208.1672058,0.620350618,0.209408986,2.040945653
2.449913979,224.892395,1.286767084,0.074080467,1.746654079
1.791203976,243.6520996,1.11559524,0.055301717,0.248299929
1.930189967,252.5655975,1.973567925,0.073368577,0.905062223
1.660967946,233.1425934,0.668058353,0.08543818,0.702899987
2.148116112,257.0335999,1.096783399,0.091312854,0.810816694
2.624979019,258.8557129,1.95420565,0.07501869,0.947164854
2.289019108,253.5534973,1.798260689,0.040556013,0.693573185
2.671096087,253.2687988,1.725608106,0.131964101,1.218276611
2.723583937,245.9183044,0.886854241,0.0673499,0.255453769
2.813057899,244.0549927,0.756331381,0.078856198,1.70467956
2.679502964,251.0276031,1.50296483,0.051292233,0.563649747
2.554055929,241.9400024,1.894063984,0.072208517,0.203571559
2.330497026,238.5106049,1.33514434,0.052573999,0.014602015
1.548683047,209.9880066,1.357419034,0.035561991,1.351124944
1.566717982,188.5220947,0.91996864,0.075191523,1.983869659
2.107630014,197.4953003,1.6542394,0.07095449,0.877863579
1.79004705,185.6945038,0.780565623,0.1803095,1.496147438
1.783530951,205.5852966,0.985518855,0.12182003,1.384491324
1.452373028,231.9136047,1.138154658,0.037092971,0.218115553
2.141073942,221.9756012,1.261415568,0.037814326,0.664945824
2.596193075,227.854599,0.863614599,0.133862536,1.513669603
2.092180014,212.6759033,0.672255237,0.288526459,2.869040681
1.928406954,186.9420013,1.415930064,0.239547658,2.353283627
1.896306992,207.5079041,0.93294583,0.087143257,0.761380708
1.386492014,227.8764954,1.371857332,0.065256986,1.126842379
1.383507013,243.2460938,0.731544073,0.09660914,0.869698324
1.208117008,226.5276031,1.221710153,0.06221031,1.649886169
1.212676048,232.8432007,1.298884149,0.026755406,1.341944955
1.216743946,275.9594116,0.577735305,0.062351966,0.434387026
0.858171403,258.8037109,1.004906417,0.01854104,0.005064572
0.528895795,215.6981049,0.701622015,0.020656126,0.182020839
0.724772871,216.8983002,0.595062456,0.097734815,0.656484321
1.208716989,269.7489014,1.984940349,0.015684347,0.582470795
0.680991471,249.2165985,0.983530767,0.052576859,1.118001469
1.802721024,183.5424957,1.714811669,0.034868675,0.990465614
1.805271029,170.5200958,0.881960982,0.237156453,2.267530939
0.772655725,140.0912933,1.522254083,0.071072228,0.600478048
0.677660882,313.6976013,1.64034179,0.015955238,-0.836001757
0.850723088,259.1706848,1.393458111,0.062700079,0.298562925
0.778628528,265.1947937,1.207364283,0.03428972,-0.123068365
0.66154331,239.1564026,1.117761371,0.029222279,-0.261387638
0.662026227,246.4013062,1.0233024,0.016325706,-0.080211914
0.736934721,215.3847961,1.894293716,0.019477605,0.041188187
0.370373189,238.1040955,1.745929112,0.007786479,0.065509314
0.665686607,257.1151123,1.947540366,0.008595215,0.765745367
0.460825413,73.79194641,0.686445835,0.047173195,1.054483232
0.943695188,34.12083817,1.596301213,0.014340857,-0.419016127
0.963562727,333.9639893,1.907510685,0.011904513,0.333077242
1.55261898,277.8475952,0.771849599,0.040616708,0.006289979
2.17685008,267.066803,0.599744401,0.14427941,1.516750804
1.629364967,238.489502,1.611680974,0.046599486,1.121485211
0.813819528,90.45394897,1.36170967,0.016332014,-0.079841298
0.5694592,63.36355972,1.762743165,0.042387792,-0.069803235
0.97145462,218.2781982,0.709658565,0.198972972,2.015470732
0.521273315,129.1246948,1.692900968,0.015337452,0.813488771
0.338039011,107.9205017,0.80244098,0.011135772,1.113960694
0.53250438,127.8466034,0.745483914,0.069640678,0.388367901
0.552247524,128.9541931,0.746398697,0.022017019,0.285960872
1.139093041,143.7068939,1.72186208,0.038605131,0.523755459
2.34425211,134.9770966,1.497795831,0.045565473,-0.255036776
3.646318913,134.4564972,1.284598137,0.110582018,0.367767313
4.016671181,133.6049042,1.038245726,0.363114048,3.793388787
3.279254913,125.3523026,1.815800811,0.11151374,0.927287161
2.305548906,94.77848816,1.088667661,0.141307168,0.712391393
1.726174951,51.57822037,1.724899159,0.080489513,1.148383745
1.396111012,320.4632874,1.158702363,0.046174888,0.492285871
1.413828969,354.765686,1.065416644,0.027662275,0.282382223
0.808616281,33.77170944,1.194019679,0.019562477,-0.352015344
0.29050979,118.9788971,0.952066811,0.007159316,-0.781595301
0.638341486,147.8424988,1.62141407,0.008010113,-0.218896015
